Agent Interactions,Oracle Interactions
6,994
15,1985
27,2973
33,3967
39,4961
47,5953
51,6949
57,7943
63,8937
-0.643932744045,-1095.14888334,-0.613738196329,69,-2.06017222643,0.735019669396,0.122959,11.5059,0.000378584,9931,0.586473,1.17885515503,-1138.95367223,0.42611064877,-0.773482367812,9,13.9468,1.68182,14.0291833578,9,0.509451,0.654880415314,-1120.72922767
-0.677948583229,-1104.07507841,-58.2390269175,70,-573.011183045,0.626199700046,0.444881,12.0764,0.951853,10930,0.67968,0.155833128565,-1104.07507841,-571.201196908,-572.023253536,10,14.6567,0.0512571,0.0,10,-0.672673,0.698963256542,-1104.07507841
-0.933699200727,-1122.20715527,-60.1833942276,70,-601.176428219,0.815144287085,0.628733,12.5738,0.999295,11930,0.935317,0.092723316372,-1122.20715527,-598.353619195,-599.807254105,11,14.8162,0.0153176,0.0,11,-0.933762,0.936697256501,-1122.20715527
-1.19996495862,-1142.34865027,-60.1752649156,70,-600.390568822,0.36657012033,0.851435,13.277,0.999345,12930,1.2003,0.100582495484,-1142.34865027,-599.052265239,-599.821411747,12,14.8181,0.017395,0.0,12,-1.19983,1.20076392004,-1142.34865027
-1.57586751975,-1106.51429035,-59.943839819,70,-600.388102085,0.537320450114,1.03076,14.1141,0.999347,13930,1.57532,0.110208920956,-1106.51429035,-598.708903441,-599.582660438,13,14.8221,0.0208768,0.0,13,-1.57525,1.57607821429,-1106.51429035
-1.90110763175,-1077.56507472,-59.8898223186,70,-599.254252275,0.716844377777,1.11152,14.9197,0.996856,14930,1.90081,0.121773844871,-1077.56507472,-596.497032056,-598.187288085,14,14.8224,0.0260907,0.0,14,-1.90077,1.9012220188,-1077.56507472
-2.11506509587,-1111.8647926,-55.2249851022,591,-594.177409919,1.9704205122,1.08039,15.8423,0.989547,15409,2.11652,0.155632170925,-1111.8647926,-586.614434632,-589.541047,15,18.8955,0.0524563,0.0,15,-2.11349,2.11868724923,-1111.8647926
-2.19951751021,-796.457784345,-58.8076396421,1591,-600.19451612,1.03874700317,1.04236,16.6724,0.99964,15409,2.20516,0.194759072756,-796.457784345,-596.920835528,-598.654102722,16,19.1642,0.0878344,0.0,16,-2.20005,2.20579023062,-796.457784345
-2.05628364799,-430.197742077,-58.6607857501,2591,-601.122547556,1.39328517339,1.12328,17.1944,0.994189,15409,2.06455,0.17338147609,-430.197742077,-596.554863131,-598.454878642,17,19.1836,0.0650983,0.0,17,-2.0553,2.06664276529,-430.197742077
-2.44372220551,-410.959428633,-27.9183391914,3591,-592.069911386,63.9280355276,1.25062,17.7109,0.9883,15409,2.44843,0.17878219378,-410.959428633,-364.1075561,-533.715103963,18,20.1146,0.0681034,0.0,18,-2.44205,2.45123350147,-410.959428633
-2.65476985625,-382.700123449,-47.9593753797,4591,-471.880156121,1.75145390745,1.41754,18.2489,0.898496,15409,2.65766,0.193575224669,-382.700123449,-466.624194728,-469.750263075,19,21.063,0.0819408,0.0,19,-2.65356,2.65958914321,-382.700123449
-2.87489469537,-404.023874086,-34.6952721635,5591,-424.559954667,25.9316675218,1.58093,18.7757,0.771804,15409,2.87909,0.196119564221,-404.023874086,-333.802573081,-403.545057399,20,21.5603,0.0840645,0.0,20,-2.87344,2.882532152,-404.023874086
-3.12382050379,-361.169612111,-118.015426004,6591,-1141.1950051,189.154047183,1.30814,19.3618,0.872098,15409,3.12936,0.210091129619,-361.169612111,-425.306412817,-704.514493237,21,22.2142,0.102354,0.0,21,-3.12228,3.13314828397,-361.169612111
-2.61617719792,-329.004625008,-59.6408215628,7591,-624.129214589,11.5915864153,0.98591,20.1597,0.996646,15409,2.6457,0.270459666383,-329.004625008,-587.836056109,-601.561630395,22,22.6717,0.179428,0.0,22,-2.61761,2.65160401182,-329.004625008
-2.17443521268,-697.599867488,-52.1914366286,8591,-610.667478352,13.2226825615,0.917642,20.6655,0.98809,15409,2.26078,0.262856776057,-697.599867488,-565.245526171,-589.146152362,23,22.9098,0.169826,0.0,23,-2.17569,2.26946721117,-697.599867488
-2.11623185403,-402.303322058,-52.0182304717,9591,-464.318765333,24.9426378272,0.937028,21.2606,0.877735,15409,2.24495,0.258006042234,-402.303322058,-370.826903001,-418.368476294,24,23.2732,0.162256,0.0,24,-2.11758,2.2545035579,-402.303322058
-2.24647661872,-400.682214626,-38.3684179554,10591,-411.469863333,8.30271967154,1.06962,21.9182,0.702263,15409,2.34976,0.275544792477,-400.682214626,-382.699021527,-403.694115466,25,23.4969,0.197375,0.0,25,-2.24655,2.36386218699,-400.682214626
-2.23900154376,-386.122985765,-12.0204945664,11591,-481.587811963,105.914280188,1.05179,22.5702,0.804503,15409,2.38124,0.274532224948,-386.122985765,-135.777807465,-379.13845672,26,23.9203,0.19495,0.0,26,-2.23976,2.40637562996,-386.122985765
-2.19576808264,-313.40308311,-38.4628353344,12591,-496.338097082,50.5859836083,1.01783,23.1449,0.806348,15409,2.43809,0.272488017032,-313.40308311,-324.432174563,-475.894713866,27,24.2083,0.190331,0.0,27,-2.19698,2.4661884334,-313.40308311
-2.12389821372,-388.118032971,-23.9676321262,13591,-382.972100009,18.3933967876,0.938821,23.6935,0.572095,15409,2.55066,0.267770986522,-388.118032971,-320.036010358,-333.463774216,28,24.6417,0.177168,0.0,28,-2.12609,2.57590280454,-388.118032971
-1.98489704902,-380.941900456,-19.3452778678,14591,-330.157851426,23.1276322578,0.824284,24.2572,0.797102,15409,2.66459,0.280508270554,-380.941900456,-249.619493161,-292.941040364,29,25.0858,0.186234,0.0,29,-1.98759,2.68659695581,-380.941900456
